ResultsVersion,ResultsDate,Company,Location,Position,PostingDate,FullDetailsURL,AllQualifications,Applicants,Employment type,Industries,Job function,Seniority level
1,10/08/2021 14h,zytics,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Senior Data Scientist,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-senior-data-scientist-at-zytics-2670228934,"[' Licenciatura em Biomedicina, Matemática Aplicada ou áreas afins (preferencial)', ' Forte capacidade analítica e de resolução de problemas', ' Gosto pela análise e exploração de dados', ' Desenvoltura e gosto pela utilização de ferramentas e plataforma tecnológicas', ' Apetência por trabalho em equipa', ' Experiência em atividades de Data Science / Advanced Analytics (mínima de 4 anos)', ' Experiência no desenvolvimento de modelos preditivos (mínima de 2 anos)', ' Experiência com SQL, R e Phyton (mínima de 2 anos)', ' Experiência em Machine Learning e Redes Neuronais', ' Experiência em Azure, nomeadamente em Machine Learning e Cognitive Services', ' Experiência com ferramentas de reporting, nomeadamente Power BI', ' (idealmente) Experiência em projetos de Business Intelligence (modelação, ETL, reporting)']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Associate
1,10/08/2021 14h,KCS iT,"Lisbon, Lisbon, Portugal",Oferta de emprego: Data scientist for International Institution,2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-data-scientist-for-international-institution-at-kcs-it-2670230633,"[' Illegible for Security Clearance (European nationality)', ' Professional Oral and written English mandatory - French would be advantageous', ' Willing to relocate to Central Europe']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,10/08/2021 14h,Boost IT,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Scientist,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-at-boost-it-2670230987,"[' Licenciatura nas áreas de Informática, Informática de Gestão, Matemática e Engenharia;', ' Conhecimentos em algumas destas tecnologias: Python, R, SPSS, Machine Learning;', ' Experiência profissional efetiva superior a 2 ano em análise preditiva;', ' Bons conhecimento de Inglês.', ' Forte cultura de inovação e empreendedorismo;', ' Pacote salarial atrativo;', ' Desenvolvimento pessoal com o programa Boost It Up;', ' Desenvolvimento profissional com o programa Lets Boost it Now;', ' Acesso aos mais reputados projectos;', ' Possibilidade de trabalhar nas mais recentes tecnologias.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,10/08/2021 14h,KCS iT,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Scientist(S),2021-07-01,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-s-at-kcs-it-2662522609,"[' Bachelor’s or Master degree;', ' Strong Knowledge in SQL and Python;', ' Knowledge of the financial products, credit risks and/or regulatory reporting;', ' Good knowledge of data life cycle in the banking industry;', ' Analytical Thinking;', ' Knowledge of data visualization tools (nice to have);', ' Fluent English', ' Personal career management', ' Permanent Contract', ' Continuous and personalized Training and Certification [Salesforce, Microsoft, Oracle, and more through an in house PearsonVue center}', ' Competitive salary package with added benefits']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,10/08/2021 14h,"Vantis - Tecnologias de Informação, Lda","Lisbon, Lisbon, Portugal",Oferta de emprego: Data Scientist,2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-data-scientist-at-vantis-tecnologias-de-informa%C3%A7%C3%A3o-lda-2670255724,"[' Mínimo de 2 anos de experiência em SQL, Teradata, BTEQ, Datastage~.', ' Valorizados conhecimentos em BigData (Hadoop Cloudera), NoSQL (Hbase, Neo4J), Streaming (Kafka), Search (ElasticSearch, SolR) e DevOps (GitLab, Jenkins, Nexus).', ' Nível de francês mínimo A2.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Networking, and Computer & Network Security",Engineering and Information Technology,Entry level
1,10/08/2021 14h,Match Profiler,"Lisbon, Lisbon, Portugal",Oferta de emprego: Consultor Data Scientist (m/f),2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-consultor-data-scientist-m-f-at-match-profiler-2669868507,"[' Licenciatura em informática, Matemática ou especialização em Estatística', ' Experiência de pelo menos 2 ano em programação em R e Python', ' Bons conhecimentos SQL Server', ' Bom nível de Inglês (fator obrigatório)', ' Rigor E excelência na execução das tarefas', ' Organizado e sentido de responsabilidade', ' Bom nível de comunicação e capacidade de relação interpessoal.', ' Enquadramento salarial de acordo com a experiência demonstrada, trabalhar num ambiente dinâmico, jovem, com exposição internacional e orientado ao crescimento com o apoio de uma equipa multidisciplinar.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Staffing and Recruiting, and Human Resources",Information Technology,Associate
1,10/08/2021 14h,Habber Tec,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Scientist (SAS E-Miner) (F/M),2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-scientist-sas-e-miner-f-m-at-habber-tec-2670258645,"[' Licenciado em Informática, Gestão de Informação ou equivalentes;', ' Experiência em SAS E-Miner;', ' Experiência em Modelação Preditiva;', ' Experiência em Python e R (seria um extra);', ' Experiência e gosto pelo trabalho em equipa;', ' Competências de relacionamento interpessoal;', ' Com pelo menos 3 anos de experiência.', ' Formação técnica inicial e contínua;', ' Acompanhamento personalizado de acordo com objetivos individuais de desenvolvimento;', ' Prémios por cumprimento de objetivos;', ' Plano estruturado de progressão de carreira;', ' Iniciativas de soft skills e team building.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Networking, and Computer & Network Security",Engineering and Information Technology,Entry level
1,10/08/2021 14h,Habber Tec,"Lisboa, Lisbon, Portugal",Oferta de trabalho Data Scientist (SAS E-Miner) (F/M),2021-07-05,https://linkedin.com/jobs/view/oferta-de-trabalho-data-scientist-sas-e-miner-f-m-at-habber-tec-2666424131,"[' Licenciado em Informática, Gestão de Informação ou equivalentes;', ' Experiência em SAS E-Miner;', ' Experiência em Modelação Preditiva;', ' Experiência em Python e R (seria um extra);', ' Experiência e gosto pelo trabalho em equipa;', ' Competências de relacionamento interpessoal;', ' Com pelo menos 3 anos de experiência.', ' Formação técnica inicial e contínua;', ' Acompanhamento personalizado de acordo com objetivos individuais de desenvolvimento;', ' Prémios por cumprimento de objetivos;', ' Plano estruturado de progressão de carreira;', ' Iniciativas de soft skills e team building.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Staffing and Recruiting, and Human Resources",Other,Entry level
1,10/08/2021 14h,BNP Paribas CIB,"Lisbon, Lisbon, Portugal",Senior Machine Learning,2021-07-27,https://linkedin.com/jobs/view/senior-machine-learning-at-bnp-paribas-cib-2664014576,"[' Analyze internal clients’ needs:', ' Collaborate with clients to best understand their operational and strategic needs in terms of complex AI/ML challenges ', ' Investigate and solve business issues using technical, data-driven, AI/ML strategies ', ' Build and/or adapt AI/ML models:', ' Design and develop Machine Learning (ML) and Artificial Intelligence (AI) solutions, i.e., collect and label data, setup and train models, test and evaluate results ', ' Work closely with clients during application roll-out and all stages of the application lifecycle ', ' Design the most adequate approaches to solve the identified problems within the company’s framework ', ' Implement and assist the deployment and maintenance of models:', ' Follow to best practices in the industry to implement and scale out the developed solutions into production grade software ', ' Assist the operational teams with the deployment, monitoring and maintenance of the developed solutions ', ' Contribute to disseminate a culture of data driven solutions within CIB ', ' Maintain a strong market watch on the latest developments on methodologies, technologies and tools ', ' Engineer school / Master’s degree from university with a specialization in mathematics, statistics, data science, computer science or any engineering related field ', ' Although not strictly required a PhD on data-science, engineering or related fields is an advantage ', ' More than 4 year experience as Data Analyst / Data Scientist / Machine Learning Specialist ', ' Fluency in English is mandatory; French or Portuguese are a plus ', ' Ability to think abstractly and creatively ', ' Ability to explain the results of a model and the different elements impacting it ', ' High statistical and quantitative analysis skills (e.g. machine learning models, statistical models, Bayesian statistics, probability theory, time series analysis, …) ', ' Knowledge of ETL methods ', ' Knowledge of Machine Learning models ', ' Knowledge of NLP and/or computer vision techniques ', ' Knowledge of deep learning architectures and frameworks (e.g. TensorFlow, Keras, …) ', ' Knowledge of at least one ML development stack (e.g. Scikit-learn, Keras, PyTorch…) ', ' Effective Programming skills (e.g. Python) and algorithmic knowledge ', ' Knowledge of optimization algorithms ', ' Excellent communication and interpersonal skills ', ' Flexibility: ability to work in a changing environment ', ' Research-oriented ', ' Leading banking institution ', ' Our presence in Portugal ', ' International reach ', ' Diversity and Inclusion commitment ', ' Please note that only applications submitted in English will be considered.', ' In case you are selected for this role, further documentation will be requested to support your hiring process.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Banking, and Financial Services",Engineering and Information Technology,Associate
1,10/08/2021 14h,Cloudflare,"Lisbon, Lisbon, Portugal",Capacity Planning Analyst,2021-07-23,https://linkedin.com/jobs/view/capacity-planning-analyst-at-cloudflare-2653618520,"['Identify bottlenecks and recommend optimizations for service owners to improve capacity utilization of applications', 'Identify and institute new planning verticals', 'Develop simulation models and tools which analyze multi level constraints (data center space and power, budget, lead time constraints)', 'Collaborate with application owners and product managers to understand capacity requirements, software optimization initiatives, and generate short/long term capacity demand forecasts', 'Data Modeling/Business Intelligence', 'Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing capacity planning infrastructure for greater scalability', 'Design, develop and scale user friendly systems, reports and dashboards which support capacity planning', 'Create monitoring and reporting tools for capacity related analysis', 'Build ROI models which help leadership teams prioritize and manage risk across new product initiatives, reliability/efficiency projects and existing applications/features', 'Strong expertise in Microsoft Excel', 'PL/SQL server development experience', 'Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala', 'Degree in Operations Research, Statistics, Applied Mathematics, Computer Science, Engineering, MIS or closely related field', '3+ years relevant work experience as a Capacity Planner, Supply Chain Analyst, Business Analyst, BI Engineer or Data Scientist', 'Demonstrated ability and experience to influence, develop productive working relationships, and lead technical teams and key stakeholders from different business functions', 'A diverse technical acumen--actively contribute to technical discussions, proactively identify challenges and risks, working closely with engineers and product manager on addressing challenges, and form mitigation plans', 'Excellent interpersonal, presentation and communication skills. Effective problem-solving skills', 'Exercise technical judgment to keep goals for programs, projects and products attainable within a given timeline']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Internet, and Computer & Network Security",Information Technology and Engineering,Associate
1,10/08/2021 14h,Ankix,"Lisbon, Lisbon, Portugal",Oferta de emprego: Data Scientist (m/f) – Lisboa,2021-07-07,https://linkedin.com/jobs/view/oferta-de-emprego-data-scientist-m-f-%E2%80%93-lisboa-at-ankix-2670222874,"[' Licenciatura em Engenharia informática ou similar;', ' Experiência profissional mínima de 1 ano na área;', ' Autonomia e sentido de responsabilidade;', ' Espírito por trabalho em equipa e capacidade de iniciativa;', ' Capacidade de comunicação;', ' Bons conhecimentos de Inglês.', ' Na nossa empresa, terás bastante acompanhamento semanal e mensal;', ' O teu manager vai estar atento às tuas motivações e sugestões;', ' Tens acesso à Plataforma online que podes tirar as formações que pretenderes;', ' As vitórias e conquistas serão festejadas em conjunto;', ' Acompanhamento da nossa equipa de Recursos Humanos e Suporte;', ' Feedback constante do teu trabalho;', ' E como é óbvio bastantes Eventos 😊']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Entry level
1,10/08/2021 14h,Integer Consulting,"Lisbon, Lisbon, Portugal",Data Scientist (French) (m/f),2021-07-24,https://linkedin.com/jobs/view/data-scientist-french-m-f-at-integer-consulting-2660442528,"[' 2+ anos de experiência em SQL, Teradata, BTEQ, Datastage;', ' Conhecimentos em BigData (Hadoop Cloudera), NoSQL (Hbase, Neo4J), Streaming (Kafka), Search (ElasticSearch, SolR) e DevOps (GitLab, Jenkins, Nexus) - valorizado;', ' Nível de francês mínimo B2 (obrigatório).']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,10/08/2021 14h,Reloading,"Lisbon, Lisbon, Portugal",BI Consultant (m/f),2021-07-07,https://linkedin.com/jobs/view/bi-consultant-m-f-at-reloading-2638728326,['Principais certificações da Reloading:'],Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Computer & Network Security",Information Technology,Associate
1,10/08/2021 14h,Revolut,"Lisbon, Lisbon, Portugal",Model Risk Manager,2021-07-31,https://linkedin.com/jobs/view/model-risk-manager-at-revolut-2445701936,"[' Perform technical review of risk and business models. Main focus areas are assessing the conceptual soundness, performance and implementation of a model as well as the compliance with regulation and performing quantitative analyses, independent testing and challenging of models.', ' Writing high quality, detailed validation reports. These include a model risk assessment and recommendations for model improvement.', ' Interacting with model developers, senior management, internal & external audit, regulators etc, in which your report and recommendations will be discussed and challenged.', ' Your model scope is broad and includes: regulatory and economic capital, market, credit and operational risk models such as safeguarding reconciliations, VaR, stress tests, IRRBB, EaR, EvE, models used for Risk Appetite Framework, as well as models used for internal business purposes such as predicting client behaviour and supporting management decisions.', ' Maintaining Model Risk management infrastructure, such as model inventory and validation processes.', ' University degree in a quantitative discipline, e.g. (financial) mathematics, (theoretical) physics, , economics, statistics/econometrics, machine learning, data science/engineering or similar, at least at Master level. A PhD and/or additional qualification (e.g. second Master degree in one of the disciplines above) is desirable.', ' At least 2 years of relevant work experience in a quantitative role in the financial industry (e.g. modeller, model validator, quantitative risk manager, quant developer, quantitative consultant) or in tech companies/start-ups as a data scientist/engineer who is eager to gain experience in finance and risk.', ' Knowledge of financial risk measurement and management methodologies', ' Knowledge of regulatory requirements regarding model risk management and (risk) modelling', ' Knowledge and experience with mathematical finance and statistics/ econometrics', ' Knowledge of financial markets & products', ' Experience with SQL and Python', ' Good communication and influencing skills to a wide range of stakeholders, full business proficiency in English', ' Knowledge and experience in data science and implementation of relevant computational algorithms', ' Knowledge and experience in data/software engineering and of relevant infrastructure.', ' Competitive salary', ' Excellent training and guidance from our team', ' Roll with a free Revolut Metal subscription', ' Private medical care', ' Daily meal allowance']",103 applicants,Full-time,"Information Technology and Services, Computer Software, and Financial Services",Finance and Sales,Associate
1,10/08/2021 14h,Reloading,"Lisbon, Lisbon, Portugal",BI Consultant,2021-07-14,https://linkedin.com/jobs/view/bi-consultant-at-reloading-2678220047,['Principais certificações da Reloading:'],Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Management Consulting",Information Technology,Associate
1,10/08/2021 14h,Toptal,"Lisbon, Lisbon, Portugal","Data Scientist – Remote, Full-time",2021-07-26,https://linkedin.com/jobs/view/data-scientist-%E2%80%93-remote-full-time-at-toptal-2662901262,"[' At least 3 years of professional experience in Data Science', ' Project management skills', ' A keen attention to detail', ' Full-time availability is a strong advantage']",Be among the first 25 applicants,Contract,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Mid-Senior level
1,10/08/2021 14h,Fyld,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Data Science- Lisboa,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-data-science-lisboa-at-fyld-2669867536,"[' Licenciatura em Engenharia informática, Matemática ou áreas similares;', ' Experiência prévia em projetos que envolvam grande volume de dados;', ' Experiência com R e Python (obrigatório);', ' Experiência com ferramentas de Big Data (e.g. Hadoop, Spark);', ' Fluência em inglês;.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Staffing and Recruiting",Engineering and Information Technology,Entry level
1,10/08/2021 14h,Toptal,"Amadora, Lisbon, Portugal","Data Scientist – Remote, Full-time",2021-07-27,https://linkedin.com/jobs/view/data-scientist-%E2%80%93-remote-full-time-at-toptal-2662920838,"[' At least 3 years of professional experience in Data Science', ' Project management skills', ' A keen attention to detail', ' Full-time availability is a strong advantage']",Be among the first 25 applicants,Contract,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Mid-Senior level
1,10/08/2021 14h,Ankix,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Senior Data Scientist (m/f) – Lisboa,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-senior-data-scientist-m-f-%E2%80%93-lisboa-at-ankix-2670224818,"[' Licenciatura em Engenharia informática ou similar;', ' Experiência profissional mínima de 3 anos em Data Science ou Data Analytics;', ' Experiência em linguagens como Python, R e/ou Spark;', ' Bons conhecimentos em bases de dados SQL e ETL;', ' Bons conhecimentos em NoSQL, JSON, XML, Tableau/PowerBI;', ' Serão valorizados conhecimentos em arquitetura Azure, Cloudera, AWS, Google Cloud, entre outros;', ' Autonomia e sentido de responsabilidade;', ' Espírito por trabalho em equipa e capacidade de iniciativa;', ' Capacidade de comunicação;', ' Bons conhecimentos de Inglês.', ' Na nossa empresa, terás bastante acompanhamento semanal e mensal;', ' O teu manager vai estar atento às tuas motivações e sugestões;', ' Tens acesso à Plataforma online que podes tirar as formações que pretenderes;', ' As vitórias e conquistas serão festejadas em conjunto;', ' Acompanhamento da nossa equipa de Recursos Humanos e Suporte;', ' Feedback constante do teu trabalho;', ' E como é óbvio bastantes Eventos 😊']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Associate
1,10/08/2021 14h,IQVIA,"Lisboa, Lisbon, Portugal",Epidemiologist,2021-08-02,https://linkedin.com/jobs/view/epidemiologist-at-iqvia-2603950035,"['Contribute to the design, execution and reporting of real-world database (RWD) studies', 'Contribute to the writing of study protocols, statistical analysis plans and study reports', 'Provide scientific and methodological expertise to teams and clients on various aspects of study design to address research questions', 'Develop abstracts, manuscripts and/or presentations to conferences for projects', 'Contribute to business development activities and proposal writing', 'Contribute to improving operational efficiencies of workflows, including writing of internal guidance documents (e.g., SOPs and quality management documents)', 'MPH, MSc, PhD or an equivalent degree in epidemiology, public health or a related discipline', 'Experience designing and executing prospective or retrospective database studies', 'Commitment to working collaboratively and effectively with people of other disciplines', 'Excellent time management skills, contributing to multiple projects with competing timelines', 'Strong written and verbal communication skills', 'Fluency in English (spoken and written)', 'Exposure to working with large real-world healthcare databases', 'Excellent communication skills', 'Prior experience working in a consultancy, CRO or healthcare services', 'Publications in peer reviewed journals and/or abstracts in scientific conferences']",Be among the first 25 applicants,Full-time,Pharmaceuticals,"Research, Analyst, and Information Technology",Not Applicable
1,10/08/2021 14h,Daltix,"Lisbon, Portugal",Senior Python Data Engineer,2021-08-09,https://linkedin.com/jobs/view/senior-python-data-engineer-at-daltix-2673539895,"['Adding new data processing modules to our pipeline so we can standardise data collected from the web.', 'Managing the infrastructure (schedulers, computing frameworks) used for our big scale data processing & reporting.', 'Quality Assurance of our data. We have some tooling in place already, but some more might be necessary. You will likely want to automate some of these checks.', 'Assist with existing ETL pipelines that make our data ready to use by our customers.', 'Enabling our professional services team by providing Python based toolkits to make their jobs easier.', ""Private health insurance, a solid laptop (MacBook, Linux-friendly or Windows - it's up to you) and a lot of flexibility!"", ""The opportunity for you to work only 4 days a week, if that's what you prefer!"", 'Central based office located near São Sebastião Metro Station. We are a remote working friendly company. At the moment, we are working 100% remotely until the end of 2021 due to the pandemic. Afterwards, we will continue to adopt a hybrid model.', 'Your future colleagues will be\xa0Nelson Torres\xa0(Data Engineer), and\xa0Miguel Almeida\xa0(Data Scientist). Your team leader will be\xa0\xa0Manuel Garrido\xa0(Data Architect).', 'Work with a modern tech stack including: Python, Docker, Terraform, AWS (S3, Batch), Grafana, Airflow, Snowflake & Looker.', ""Best practices for software engineering including mandatory code reviews, unit tests and benchmarks running on every commit, infrastructure-as-code, among others. We're not where we want to be yet, so there's room to add your touch here."", 'Squad rotations, allowing you to spend some time per week doing work with another team and learn more about the challenges other colleagues are facing.', 'Python, as 99% of our stack is in Python', 'SQL', 'Git', 'Bash', ""VIM (nah just kidding, it's the best one though)"", 'Pandas + Jupyter notebook', 'Regex', 'CI / CD', 'Docker', 'Cloud experience (AWS preferred)']",Be among the first 25 applicants,Full-time,,,
1,10/08/2021 14h,Cloudflare,"Lisbon, Lisbon, Portugal",Capacity Planning Engineer,2021-07-31,https://linkedin.com/jobs/view/capacity-planning-engineer-at-cloudflare-2632872524,"['Identify bottlenecks and recommend optimizations for service owners to improve capacity utilization of applications', 'Identify and institute new planning verticals', 'Develop simulation models and tools which analyze multi level constraints (data center space and power, budget, lead time constraints)', 'Collaborate with application owners and product managers to understand capacity requirements, software optimization initiatives, and generate short/long term capacity demand forecasts', 'Data Modeling/Business Intelligence', 'Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing capacity planning infrastructure for greater scalability', 'Design, develop and scale user friendly systems, reports and dashboards which support capacity planning', 'Create monitoring and reporting tools for capacity related analysis', 'Build ROI models which help leadership teams prioritize and manage risk across new product initiatives, reliability/efficiency projects and existing applications/features', 'Strong expertise in Microsoft Excel', 'PL/SQL server development experience', 'Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala', 'Degree in Operations Research, Statistics, Applied Mathematics, Computer Science, Engineering, MIS or closely related field', '3+ years relevant work experience as a Capacity Planner, Supply Chain Analyst, Business Analyst, BI Engineer or Data Scientist', 'Demonstrated ability and experience to influence, develop productive working relationships, and lead technical teams and key stakeholders from different business functions', 'A diverse technical acumen--actively contribute to technical discussions, proactively identify challenges and risks, working closely with engineers and product manager on addressing challenges, and form mitigation plans', 'Excellent interpersonal, presentation and communication skills. Effective problem-solving skills', 'Exercise technical judgment to keep goals for programs, projects and products attainable within a given timeline']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Internet, and Computer & Network Security",Information Technology and Engineering,Associate
1,10/08/2021 14h,Siemens,"Lisbon, Lisbon, Portugal",Data Scientist Intern (m/f/d),2021-06-24,https://linkedin.com/jobs/view/data-scientist-intern-m-f-d-at-siemens-2616830997,"['Search out opportunities to apply machine learning to real world problems', 'Work with teams to understand the problems and develop strategies to improve or solve them with machine learning', 'Contribute to building, iterating, and evaluating machine learning models', 'Organize modeling experiments for sharing/reuse in well-formed Jupyter Notebooks', 'Assist in identifying and vetting learning resources', 'B.S. or M.S. in Data Science, Machine Learning, Computer Science, or related technical field', 'Solid math foundations through prior coursework in linear algebra and multivariable calculus', 'Good understanding of vectors, matrix multiplication, determinants, Eigenvector decomposition, derivatives', 'Courses or experience in statistical modeling and/or machine learning', 'Experience with Python programming', 'Eagerness to learn new technologies.', 'Excellent oral and written skills in English.', 'Good communication and networking skills in an intercultural environment and across all management levels.']",Be among the first 25 applicants,Full-time,Electrical/Electronic Manufacturing,Engineering and Information Technology,Entry level
1,10/08/2021 14h,Cloudflare,"Lisbon, Lisbon, Portugal",Capacity Planning Program Manager,2021-07-23,https://linkedin.com/jobs/view/capacity-planning-program-manager-at-cloudflare-2653620141,"['Identify bottlenecks and recommend optimizations for service owners to improve capacity utilization of applications', 'Identify and institute new planning verticals', 'Develop simulation models and tools which analyze multi level constraints (data center space and power, budget, lead time constraints)', 'Collaborate with application owners and product managers to understand capacity requirements, software optimization initiatives, and generate short/long term capacity demand forecasts', 'Data Modeling/Business Intelligence', 'Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing capacity planning infrastructure for greater scalability', 'Design, develop and scale user friendly systems, reports and dashboards which support capacity planning', 'Create monitoring and reporting tools for capacity related analysis', 'Build ROI models which help leadership teams prioritize and manage risk across new product initiatives, reliability/efficiency projects and existing applications/features', 'Strong expertise in Microsoft Excel', 'PL/SQL server development experience', 'Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala', 'Degree in Operations Research, Statistics, Applied Mathematics, Computer Science, Engineering, MIS or closely related field', '3+ years relevant work experience as a Capacity Planner, Supply Chain Analyst, Business Analyst, BI Engineer or Data Scientist', 'Demonstrated ability and experience to influence, develop productive working relationships, and lead technical teams and key stakeholders from different business functions', 'A diverse technical acumen--actively contribute to technical discussions, proactively identify challenges and risks, working closely with engineers and product manager on addressing challenges, and form mitigation plans', 'Excellent interpersonal, presentation and communication skills. Effective problem-solving skills', 'Exercise technical judgment to keep goals for programs, projects and products attainable within a given timeline']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Internet, and Computer & Network Security",Information Technology and Engineering,Mid-Senior level
1,10/08/2021 14h,Passio Consulting,"Lisbon, Lisbon, Portugal",Anúncio de emprego: Machine Learning Engineer (m/f) - Nearshore,2021-07-07,https://linkedin.com/jobs/view/an%C3%BAncio-de-emprego-machine-learning-engineer-m-f-nearshore-at-passio-consulting-2669869310,"[' Licenciatura em Informática, Gestão de Informação, Matemática ou similar;', ' Experiência mínima de 2 anos como Data Scientist;', ' Experiência na construção de modelos de previsão;', ' Sólidos conhecimentos de técnicas de machine learning;', ' Experiência com Python e/ou R;', ' Conhecimentos em ferramentas Azure (Machine Learning Studio, Automated ML, SQL Database)', ' Microsoft Certified: Azure Data Scientist Associate (preferencial)', ' Disponibilidade para viajar;', ' Fluente na língua inglesa.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Information Services",Engineering and Information Technology,Entry level
1,10/08/2021 14h,IQVIA,"Lisboa, Lisbon, Portugal",Real World Data Senior Biostatistician,2021-08-07,https://linkedin.com/jobs/view/real-world-data-senior-biostatistician-at-iqvia-2677905158,"['Lead the development of study protocols, statistical analysis plans (SAPs), programming specification and output documents', 'Guide the analytical team to clean and prepare small to large-sized real-world healthcare databases', 'Serve as methodological expert to provide guidance on design and analysis of observational studies', 'Lead the quality control of SAPs, analyses and reporting of statistical analysis', 'Contribute to communication strategies and present insights and perspectives to clients, internal training courses and conference presentations', 'Oversee the preparation of abstracts, manuscripts and/or presentations to conferences', 'Contribute to business development activities including proposal development', 'Lead operational efficiencies of workflows, including writing of internal guidance documents (e.g., SOPs and quality management documents)', 'MSc, PhD or equivalent in statistics, biostatistics, epidemiology or in a related discipline', 'Proven experience working with large, individual-level data sets/ databases', 'Strong statistical programming skills in a statistical package (SAS and/or R)', 'Excellent time management skills, contributing to multiple projects with competing timelines', 'Commitment to working collaboratively and effectively with people of other disciplines', 'Strong written and verbal communication skills', 'Fluency in English (spoken and written)', 'Exposure to the healthcare and pharmaceutical industries', 'Previous line management experience', 'Prior experience working in a consultancy, CRO or other service sector in the healthcare industry', 'Knowledge of real-world data needs of pharmaceutical clients', 'Interpersonal, teamwork and communication skills']",Be among the first 25 applicants,Full-time,Pharmaceuticals,"Research, Analyst, and Information Technology",Not Applicable
